geoid,Data File Year,STATE,STATEA,COUNTY,County_Code,CensusTractCode,BlockGroupCode,Estimates: Area Name,Total_Population,White_pop,Black_pop, AmericanIndian_pop,Asian_pop,PacificIslander_pop,OtherRace_pop,EduTotal,Edu_8thGrade,Edu_HighSchoolOrGED,Edu_AssociateDegree,Edu_BachelorDegree,Edu_MasterDegree,Edu_ProfDegree,Edu_DoctorateDegree,Median_HH_Income,PerCapita_Income,Workers_Total,Worked_past_year,Worked_FT_past_year,Did_Not_Work
17003106608005,2006-2010,Illinois,17,Cook County,31,660800,5,"Block Group 5, Census Tract 6608, Cook County, Illinois",1512,326,416,44,0,0,659,856,28,243,0,53,0,0,0,30625,11886,1006,801,521,205
17003106609001,2006-2010,Illinois,17,Cook County,31,660900,1,"Block Group 1, Census Tract 6609, Cook County, Illinois",1785,15,1687,0,0,0,83,953,25,295,10,27,0,0,0,19492,7955,1050,562,278,488
17003106609002,2006-2010,Illinois,17,Cook County,31,660900,2,"Block Group 2, Census Tract 6609, Cook County, Illinois",1455,76,1281,0,0,0,98,817,12,224,41,50,0,0,0,36484,11382,924,489,369,435
17003106609003,2006-2010,Illinois,17,Cook County,31,660900,3,"Block Group 3, Census Tract 6609, Cook County, Illinois",1586,258,1218,0,0,0,100,1015,37,198,58,93,102,14,29,35227,18545,995,647,607,348
17003106610001,2006-2010,Illinois,17,Cook County,31,661000,1,"Block Group 1, Census Tract 6610, Cook County, Illinois",717,6,711,0,0,0,0,435,0,232,21,81,30,0,0,24726,16826,412,296,184,116
17003106610002,2006-2010,Illinois,17,Cook County,31,661000,2,"Block Group 2, Census Tract 6610, Cook County, Illinois",849,16,814,0,0,0,0,618,9,193,81,26,0,0,0,49016,16521,664,470,423,194
17003106610003,2006-2010,Illinois,17,Cook County,31,661000,3,"Block Group 3, Census Tract 6610, Cook County, Illinois",1133,36,1097,0,0,0,0,643,0,141,30,43,0,0,0,45071,20128,813,610,412,203
17003106610004,2006-2010,Illinois,17,Cook County,31,661000,4,"Block Group 4, Census Tract 6610, Cook County, Illinois",1786,14,1772,0,0,0,0,1090,0,345,142,216,9,0,0,49300,21312,1476,968,771,508
17003106610005,2006-2010,Illinois,17,Cook County,31,661000,5,"Block Group 5, Census Tract 6610, Cook County, Illinois",1172,44,1027,0,0,0,33,775,32,195,67,94,22,0,0,48125,19896,762,487,481,275
17003106611001,2006-2010,Illinois,17,Cook County,31,661100,1,"Block Group 1, Census Tract 6611, Cook County, Illinois",1447,206,1046,0,0,0,186,822,0,311,30,167,37,0,0,35536,17241,883,787,697,96
17003106611002,2006-2010,Illinois,17,Cook County,31,661100,2,"Block Group 2, Census Tract 6611, Cook County, Illinois",991,187,679,0,6,0,119,619,18,120,125,27,16,46,8,57636,21055,736,524,409,212
17003106611003,2006-2010,Illinois,17,Cook County,31,661100,3,"Block Group 3, Census Tract 6611, Cook County, Illinois",1169,168,911,0,0,0,78,657,0,113,38,108,10,0,0,52989,28555,781,546,462,235
17003106611004,2006-2010,Illinois,17,Cook County,31,661100,4,"Block Group 4, Census Tract 6611, Cook County, Illinois",1014,189,278,0,0,0,527,591,0,170,20,71,22,0,0,52337,16717,660,418,369,242
17003106611005,2006-2010,Illinois,17,Cook County,31,661100,5,"Block Group 5, Census Tract 6611, Cook County, Illinois",1340,288,164,0,0,0,888,774,9,338,6,31,12,0,0,74896,15736,838,580,441,258
17003106701001,2006-2010,Illinois,17,Cook County,31,670100,1,"Block Group 1, Census Tract 6701, Cook County, Illinois",620,54,566,0,0,0,0,375,0,157,0,22,0,0,0,21438,9886,376,217,135,159
17003106701002,2006-2010,Illinois,17,Cook County,31,670100,2,"Block Group 2, Census Tract 6701, Cook County, Illinois",752,0,752,0,0,0,0,554,29,139,18,95,9,0,0,53300,20379,552,226,197,326
17003106702001,2006-2010,Illinois,17,Cook County,31,670200,1,"Block Group 1, Census Tract 6702, Cook County, Illinois",1511,0,1511,0,0,0,0,1028,31,300,0,0,0,0,0,20179,8717,1022,342,202,680
17003106703001,2006-2010,Illinois,17,Cook County,31,670300,1,"Block Group 1, Census Tract 6703, Cook County, Illinois",311,25,286,0,0,0,0,145,14,27,12,9,0,0,0,28594,8491,140,68,60,72
17003106703002,2006-2010,Illinois,17,Cook County,31,670300,2,"Block Group 2, Census Tract 6703, Cook County, Illinois",1254,28,1170,0,28,0,0,799,9,278,11,32,0,0,0,20313,7720,918,223,181,695
17003106704001,2006-2010,Illinois,17,Cook County,31,670400,1,"Block Group 1, Census Tract 6704, Cook County, Illinois",3658,153,3439,0,0,0,7,2395,196,920,140,83,35,0,0,31250,7966,2855,1180,744,1675
17003106705001,2006-2010,Illinois,17,Cook County,31,670500,1,"Block Group 1, Census Tract 6705, Cook County, Illinois",1099,0,1099,0,0,0,0,614,0,226,53,0,0,0,0,26385,8704,670,355,194,315
17003106706001,2006-2010,Illinois,17,Cook County,31,670600,1,"Block Group 1, Census Tract 6706, Cook County, Illinois",1089,0,1048,0,0,0,0,612,43,225,19,12,0,0,0,38828,11738,739,428,256,311
17003106706002,2006-2010,Illinois,17,Cook County,31,670600,2,"Block Group 2, Census Tract 6706, Cook County, Illinois",486,0,486,0,0,0,0,343,0,189,0,17,0,0,0,25824,11501,404,226,200,178
17003106707001,2006-2010,Illinois,17,Cook County,31,670700,1,"Block Group 1, Census Tract 6707, Cook County, Illinois",631,16,604,0,0,0,0,393,50,89,0,17,0,0,0,31071,9058,339,122,110,217
17003106707002,2006-2010,Illinois,17,Cook County,31,670700,2,"Block Group 2, Census Tract 6707, Cook County, Illinois",1066,0,1066,0,0,0,0,497,0,189,0,0,11,0,0,17037,10145,537,320,236,217
17003106708001,2006-2010,Illinois,17,Cook County,31,670800,1,"Block Group 1, Census Tract 6708, Cook County, Illinois",677,0,635,0,0,0,0,419,0,131,21,47,0,0,0,56210,18601,389,313,288,76
17003106708002,2006-2010,Illinois,17,Cook County,31,670800,2,"Block Group 2, Census Tract 6708, Cook County, Illinois",1154,83,1071,0,0,0,0,641,0,263,21,39,0,0,0,20933,11656,815,565,409,250
17003106709001,2006-2010,Illinois,17,Cook County,31,670900,1,"Block Group 1, Census Tract 6709, Cook County, Illinois",919,0,919,0,0,0,0,384,0,186,19,8,7,0,0,34563,10926,614,371,205,243
17003106709002,2006-2010,Illinois,17,Cook County,31,670900,2,"Block Group 2, Census Tract 6709, Cook County, Illinois",615,0,583,6,0,0,0,410,0,112,37,18,40,0,0,23750,16279,411,271,230,140
17003106711001,2006-2010,Illinois,17,Cook County,31,671100,1,"Block Group 1, Census Tract 6711, Cook County, Illinois",1328,0,1298,0,0,0,0,659,18,257,38,20,10,0,9,21750,6770,802,430,221,372
17003106712001,2006-2010,Illinois,17,Cook County,31,671200,1,"Block Group 1, Census Tract 6712, Cook County, Illinois",816,0,816,0,0,0,0,505,3,91,76,90,0,0,0,35260,12240,571,229,128,342
17003106712002,2006-2010,Illinois,17,Cook County,31,671200,2,"Block Group 2, Census Tract 6712, Cook County, Illinois",560,8,552,0,0,0,0,206,22,31,16,25,0,0,0,38512,10182,257,165,142,92
17003106713001,2006-2010,Illinois,17,Cook County,31,671300,1,"Block Group 1, Census Tract 6713, Cook County, Illinois",1505,46,1438,0,0,0,21,785,62,176,48,53,0,0,0,27256,12118,1058,573,355,485
17003106713002,2006-2010,Illinois,17,Cook County,31,671300,2,"Block Group 2, Census Tract 6713, Cook County, Illinois",1035,0,1035,0,0,0,0,505,0,155,40,0,11,0,0,21852,9148,574,284,155,290
17003106713003,2006-2010,Illinois,17,Cook County,31,671300,3,"Block Group 3, Census Tract 6713, Cook County, Illinois",606,0,598,0,0,0,0,294,0,77,37,20,0,0,0,72695,11601,350,205,129,145
17003106714001,2006-2010,Illinois,17,Cook County,31,671400,1,"Block Group 1, Census Tract 6714, Cook County, Illinois",786,66,682,0,0,0,25,509,14,189,41,42,0,0,0,35313,13116,550,377,224,173
17003106714002,2006-2010,Illinois,17,Cook County,31,671400,2,"Block Group 2, Census Tract 6714, Cook County, Illinois",837,0,831,0,0,0,0,535,15,209,60,0,28,0,0,37821,13536,542,287,209,255
17003106715001,2006-2010,Illinois,17,Cook County,31,671500,1,"Block Group 1, Census Tract 6715, Cook County, Illinois",986,0,986,0,0,0,0,546,77,190,31,0,12,0,0,23264,9610,524,235,177,289
17003106715002,2006-2010,Illinois,17,Cook County,31,671500,2,"Block Group 2, Census Tract 6715, Cook County, Illinois",1982,77,1905,0,0,0,0,1157,60,384,100,18,22,0,0,29831,9374,1312,465,411,847
17003106715003,2006-2010,Illinois,17,Cook County,31,671500,3,"Block Group 3, Census Tract 6715, Cook County, Illinois",697,50,546,0,0,0,0,410,8,192,0,0,9,0,0,21688,14046,504,284,176,220
17003106716001,2006-2010,Illinois,17,Cook County,31,671600,1,"Block Group 1, Census Tract 6716, Cook County, Illinois",1232,0,1232,0,0,0,0,627,13,189,0,11,0,20,0,19419,8066,531,229,165,302
17003106716002,2006-2010,Illinois,17,Cook County,31,671600,2,"Block Group 2, Census Tract 6716, Cook County, Illinois",928,0,917,0,0,0,0,426,0,202,35,0,11,0,0,26780,11672,499,234,155,265
17003106716003,2006-2010,Illinois,17,Cook County,31,671600,3,"Block Group 3, Census Tract 6716, Cook County, Illinois",556,0,450,0,0,0,0,422,0,195,12,24,13,0,0,17969,11583,434,191,106,243
17003106718001,2006-2010,Illinois,17,Cook County,31,671800,1,"Block Group 1, Census Tract 6718, Cook County, Illinois",1137,86,1051,0,0,0,0,691,42,219,62,17,47,0,0,18218,11125,650,406,308,244
17003106719001,2006-2010,Illinois,17,Cook County,31,671900,1,"Block Group 1, Census Tract 6719, Cook County, Illinois",1288,0,1288,0,0,0,0,883,43,246,22,57,11,0,0,33864,13005,869,465,359,404
17003106720001,2006-2010,Illinois,17,Cook County,31,672000,1,"Block Group 1, Census Tract 6720, Cook County, Illinois",1652,54,1584,0,0,0,0,753,54,313,11,46,0,0,0,33375,9570,852,365,289,487
17003106720002,2006-2010,Illinois,17,Cook County,31,672000,2,"Block Group 2, Census Tract 6720, Cook County, Illinois",977,19,958,0,0,0,0,688,19,174,8,101,0,0,0,28162,13556,593,281,191,312
17003106720003,2006-2010,Illinois,17,Cook County,31,672000,3,"Block Group 3, Census Tract 6720, Cook County, Illinois",918,20,859,0,0,0,0,569,10,257,11,27,0,9,0,30125,10437,631,428,297,203
17003106720004,2006-2010,Illinois,17,Cook County,31,672000,4,"Block Group 4, Census Tract 6720, Cook County, Illinois",596,0,586,0,0,0,0,415,8,155,13,32,0,0,0,46071,15951,393,255,165,138
17003106805001,2006-2010,Illinois,17,Cook County,31,680500,1,"Block Group 1, Census Tract 6805, Cook County, Illinois",519,0,519,0,0,0,0,275,0,79,30,23,0,0,0,12460,7778,406,212,73,194
17003106805002,2006-2010,Illinois,17,Cook County,31,680500,2,"Block Group 2, Census Tract 6805, Cook County, Illinois",1104,47,1045,0,0,0,6,686,7,286,37,25,0,0,0,20592,11026,657,317,222,340
17003106806001,2006-2010,Illinois,17,Cook County,31,680600,1,"Block Group 1, Census Tract 6806, Cook County, Illinois",335,0,335,0,0,0,0,279,9,126,4,0,0,0,0,17891,9039,267,74,35,193
17003106806002,2006-2010,Illinois,17,Cook County,31,680600,2,"Block Group 2, Census Tract 6806, Cook County, Illinois",1181,0,1181,0,0,0,0,643,5,324,25,79,28,0,0,15614,9581,815,321,215,494
17003106809001,2006-2010,Illinois,17,Cook County,31,680900,1,"Block Group 1, Census Tract 6809, Cook County, Illinois",917,0,917,0,0,0,0,547,21,139,0,32,29,0,0,15164,11199,474,235,150,239
17003106809002,2006-2010,Illinois,17,Cook County,31,680900,2,"Block Group 2, Census Tract 6809, Cook County, Illinois",1084,21,1058,0,0,0,0,733,29,216,102,38,10,0,0,12170,14103,560,287,233,273
17003106809003,2006-2010,Illinois,17,Cook County,31,680900,3,"Block Group 3, Census Tract 6809, Cook County, Illinois",851,38,813,0,0,0,0,599,0,145,56,84,38,0,0,31771,14701,655,310,263,345
17003106809004,2006-2010,Illinois,17,Cook County,31,680900,4,"Block Group 4, Census Tract 6809, Cook County, Illinois",1108,0,1108,0,0,0,0,481,13,133,9,6,0,0,0,20476,6807,674,286,149,388
17003106810001,2006-2010,Illinois,17,Cook County,31,681000,1,"Block Group 1, Census Tract 6810, Cook County, Illinois",804,0,804,0,0,0,0,424,27,92,29,9,23,0,0,26277,11721,482,273,230,209
17003106810002,2006-2010,Illinois,17,Cook County,31,681000,2,"Block Group 2, Census Tract 6810, Cook County, Illinois",1047,0,1047,0,0,0,0,511,54,159,9,42,0,0,0,17647,8900,491,234,215,257
17003106810003,2006-2010,Illinois,17,Cook County,31,681000,3,"Block Group 3, Census Tract 6810, Cook County, Illinois",555,56,499,0,0,0,0,396,0,98,28,37,0,0,0,24299,14567,295,144,63,151
17003106810004,2006-2010,Illinois,17,Cook County,31,681000,4,"Block Group 4, Census Tract 6810, Cook County, Illinois",1095,33,979,0,0,0,9,638,0,120,20,57,9,0,0,14653,9585,507,241,187,266
17003106811001,2006-2010,Illinois,17,Cook County,31,681100,1,"Block Group 1, Census Tract 6811, Cook County, Illinois",755,0,755,0,0,0,0,370,38,84,27,34,0,0,0,23843,9661,399,160,120,239
17003106811002,2006-2010,Illinois,17,Cook County,31,681100,2,"Block Group 2, Census Tract 6811, Cook County, Illinois",559,0,559,0,0,0,0,340,14,77,30,0,0,0,0,23375,11884,316,202,169,114
17003106811003,2006-2010,Illinois,17,Cook County,31,681100,3,"Block Group 3, Census Tract 6811, Cook County, Illinois",567,0,567,0,0,0,0,420,14,131,37,34,17,0,0,35880,25690,388,304,264,84
17003106811004,2006-2010,Illinois,17,Cook County,31,681100,4,"Block Group 4, Census Tract 6811, Cook County, Illinois",1347,10,1327,0,0,0,10,777,0,303,35,9,0,0,0,33500,12520,923,513,358,410
17003106811005,2006-2010,Illinois,17,Cook County,31,681100,5,"Block Group 5, Census Tract 6811, Cook County, Illinois",800,0,800,0,0,0,0,490,20,166,10,38,0,0,0,45156,16121,495,263,192,232
17003106812001,2006-2010,Illinois,17,Cook County,31,681200,1,"Block Group 1, Census Tract 6812, Cook County, Illinois",325,0,325,0,0,0,0,143,24,44,23,1,15,0,0,11985,5289,161,63,37,98
17003106812002,2006-2010,Illinois,17,Cook County,31,681200,2,"Block Group 2, Census Tract 6812, Cook County, Illinois",1145,0,1145,0,0,0,0,579,11,126,43,12,0,0,0,17171,6224,645,173,137,472
17003106812003,2006-2010,Illinois,17,Cook County,31,681200,3,"Block Group 3, Census Tract 6812, Cook County, Illinois",979,9,930,40,0,0,0,598,37,237,34,33,0,0,0,17773,8242,574,321,206,253
17003106812004,2006-2010,Illinois,17,Cook County,31,681200,4,"Block Group 4, Census Tract 6812, Cook County, Illinois",779,0,779,0,0,0,0,376,0,101,97,15,15,38,0,25861,9206,462,131,113,331
17003106813001,2006-2010,Illinois,17,Cook County,31,681300,1,"Block Group 1, Census Tract 6813, Cook County, Illinois",1205,0,1205,0,0,0,0,689,11,305,54,0,0,30,0,46750,22110,834,491,405,343
17003106813002,2006-2010,Illinois,17,Cook County,31,681300,2,"Block Group 2, Census Tract 6813, Cook County, Illinois",1303,0,1303,0,0,0,0,592,78,163,0,30,0,0,0,17222,7945,726,263,210,463
17003106813003,2006-2010,Illinois,17,Cook County,31,681300,3,"Block Group 3, Census Tract 6813, Cook County, Illinois",733,0,733,0,0,0,0,495,0,212,0,23,21,0,0,17813,10258,322,182,171,140
17003106814001,2006-2010,Illinois,17,Cook County,31,681400,1,"Block Group 1, Census Tract 6814, Cook County, Illinois",294,0,283,0,0,0,0,199,0,47,11,0,0,0,0,20583,10530,159,84,55,75
17003106814002,2006-2010,Illinois,17,Cook County,31,681400,2,"Block Group 2, Census Tract 6814, Cook County, Illinois",685,0,685,0,0,0,0,479,36,171,60,13,0,0,0,20259,28473,524,271,202,253
17003106814003,2006-2010,Illinois,17,Cook County,31,681400,3,"Block Group 3, Census Tract 6814, Cook County, Illinois",1360,0,1360,0,0,0,0,654,11,177,43,28,0,0,0,14905,9664,668,350,238,318
17003106814004,2006-2010,Illinois,17,Cook County,31,681400,4,"Block Group 4, Census Tract 6814, Cook County, Illinois",913,11,902,0,0,0,0,559,0,265,59,0,31,0,0,22500,13492,607,340,233,267
17003106903001,2006-2010,Illinois,17,Cook County,31,690300,1,"Block Group 1, Census Tract 6903, Cook County, Illinois",708,7,693,8,0,0,0,393,0,151,60,22,0,0,0,20913,10943,450,332,177,118
17003106903002,2006-2010,Illinois,17,Cook County,31,690300,2,"Block Group 2, Census Tract 6903, Cook County, Illinois",1449,0,1449,0,0,0,0,1071,91,366,72,41,6,0,27,18438,16672,891,426,295,465
17003106904001,2006-2010,Illinois,17,Cook County,31,690400,1,"Block Group 1, Census Tract 6904, Cook County, Illinois",814,0,814,0,0,0,0,443,0,98,48,64,19,0,0,48445,18060,513,286,222,227
17003106904002,2006-2010,Illinois,17,Cook County,31,690400,2,"Block Group 2, Census Tract 6904, Cook County, Illinois",1016,0,996,0,20,0,0,621,0,172,22,100,36,0,0,46136,19593,633,415,291,218
17003106904003,2006-2010,Illinois,17,Cook County,31,690400,3,"Block Group 3, Census Tract 6904, Cook County, Illinois",985,0,985,0,0,0,0,614,0,232,50,59,0,0,21,20955,14489,638,416,282,222
17003106904004,2006-2010,Illinois,17,Cook County,31,690400,4,"Block Group 4, Census Tract 6904, Cook County, Illinois",873,0,873,0,0,0,0,647,21,239,0,80,24,18,0,19345,20132,589,335,230,254
17003106905001,2006-2010,Illinois,17,Cook County,31,690500,1,"Block Group 1, Census Tract 6905, Cook County, Illinois",1495,0,1495,0,0,0,0,821,26,161,18,176,84,0,0,47321,19520,812,607,504,205
17003106909001,2006-2010,Illinois,17,Cook County,31,690900,1,"Block Group 1, Census Tract 6909, Cook County, Illinois",514,0,514,0,0,0,0,417,0,0,0,8,12,0,14,33026,19635,418,282,255,136
17003106909002,2006-2010,Illinois,17,Cook County,31,690900,2,"Block Group 2, Census Tract 6909, Cook County, Illinois",695,0,695,0,0,0,0,391,27,65,87,19,0,0,0,43924,16661,376,276,276,100
17003106909003,2006-2010,Illinois,17,Cook County,31,690900,3,"Block Group 3, Census Tract 6909, Cook County, Illinois",1131,0,1131,0,0,0,0,663,0,120,63,51,34,0,0,25976,16861,770,452,371,318
17003106909004,2006-2010,Illinois,17,Cook County,31,690900,4,"Block Group 4, Census Tract 6909, Cook County, Illinois",1348,28,1291,29,0,0,0,829,39,148,71,59,118,0,0,40667,18825,774,511,389,263
17003106909005,2006-2010,Illinois,17,Cook County,31,690900,5,"Block Group 5, Census Tract 6909, Cook County, Illinois",814,8,806,0,0,0,0,648,43,100,75,53,23,0,0,30404,24454,418,268,205,150
17003106910001,2006-2010,Illinois,17,Cook County,31,691000,1,"Block Group 1, Census Tract 6910, Cook County, Illinois",789,17,762,0,0,0,0,509,0,44,45,77,29,0,0,36768,20710,517,381,299,136
17003106910002,2006-2010,Illinois,17,Cook County,31,691000,2,"Block Group 2, Census Tract 6910, Cook County, Illinois",889,0,889,0,0,0,0,667,0,104,72,186,59,0,4,58226,26421,669,497,449,172
17003106910003,2006-2010,Illinois,17,Cook County,31,691000,3,"Block Group 3, Census Tract 6910, Cook County, Illinois",472,0,463,0,0,0,0,349,0,141,37,74,0,0,10,32216,22144,292,234,178,58
17003106910004,2006-2010,Illinois,17,Cook County,31,691000,4,"Block Group 4, Census Tract 6910, Cook County, Illinois",466,0,466,0,0,0,0,373,0,122,37,45,16,0,0,35905,17606,307,244,141,63
17003106911001,2006-2010,Illinois,17,Cook County,31,691100,1,"Block Group 1, Census Tract 6911, Cook County, Illinois",625,18,598,0,0,0,9,398,0,115,20,37,29,0,0,34861,19050,489,307,217,182
17003106911002,2006-2010,Illinois,17,Cook County,31,691100,2,"Block Group 2, Census Tract 6911, Cook County, Illinois",895,0,895,0,0,0,0,454,0,206,21,0,0,0,0,28333,9105,536,364,253,172
17003106911003,2006-2010,Illinois,17,Cook County,31,691100,3,"Block Group 3, Census Tract 6911, Cook County, Illinois",1155,0,1155,0,0,0,0,452,0,182,34,0,0,0,0,19393,6411,724,338,271,386
17003106911004,2006-2010,Illinois,17,Cook County,31,691100,4,"Block Group 4, Census Tract 6911, Cook County, Illinois",1152,0,1152,0,0,0,0,578,0,156,22,52,24,11,0,14250,14668,661,399,329,262
17003106912001,2006-2010,Illinois,17,Cook County,31,691200,1,"Block Group 1, Census Tract 6912, Cook County, Illinois",1072,0,1072,0,0,0,0,686,28,239,60,15,33,31,0,19281,21873,646,460,323,186
17003106912002,2006-2010,Illinois,17,Cook County,31,691200,2,"Block Group 2, Census Tract 6912, Cook County, Illinois",799,0,799,0,0,0,0,665,0,225,7,130,63,0,0,33973,22453,588,389,328,199
17003106912003,2006-2010,Illinois,17,Cook County,31,691200,3,"Block Group 3, Census Tract 6912, Cook County, Illinois",366,0,366,0,0,0,0,178,0,27,67,10,37,0,0,24776,17117,240,119,117,121
17003106913001,2006-2010,Illinois,17,Cook County,31,691300,1,"Block Group 1, Census Tract 6913, Cook County, Illinois",1101,0,1101,0,0,0,0,941,0,380,65,160,88,0,0,42125,29276,677,630,499,47
17003106913002,2006-2010,Illinois,17,Cook County,31,691300,2,"Block Group 2, Census Tract 6913, Cook County, Illinois",1792,0,1792,0,0,0,0,1111,26,290,151,128,60,0,14,49276,17328,1193,698,488,495
17003106914001,2006-2010,Illinois,17,Cook County,31,691400,1,"Block Group 1, Census Tract 6914, Cook County, Illinois",737,0,737,0,0,0,0,475,13,108,51,91,49,0,0,31213,21085,402,281,228,121
17003106914002,2006-2010,Illinois,17,Cook County,31,691400,2,"Block Group 2, Census Tract 6914, Cook County, Illinois",342,0,342,0,0,0,0,289,13,36,31,61,0,0,0,22443,23665,219,121,95,98
17003106914003,2006-2010,Illinois,17,Cook County,31,691400,3,"Block Group 3, Census Tract 6914, Cook County, Illinois",905,10,895,0,0,0,0,579,32,197,28,38,22,10,0,48826,18972,550,369,248,181
17003106914004,2006-2010,Illinois,17,Cook County,31,691400,4,"Block Group 4, Census Tract 6914, Cook County, Illinois",820,10,810,0,0,0,0,600,0,212,23,146,0,33,0,43032,25023,558,311,116,247
17003106914005,2006-2010,Illinois,17,Cook County,31,691400,5,"Block Group 5, Census Tract 6914, Cook County, Illinois",708,91,591,0,26,0,0,445,28,119,36,17,22,9,0,22147,15735,399,221,135,178
17003106915001,2006-2010,Illinois,17,Cook County,31,691500,1,"Block Group 1, Census Tract 6915, Cook County, Illinois",474,25,449,0,0,0,0,273,11,84,65,35,0,0,0,16042,16711,239,177,140,62
17003106915002,2006-2010,Illinois,17,Cook County,31,691500,2,"Block Group 2, Census Tract 6915, Cook County, Illinois",982,16,896,0,0,0,0,493,0,162,35,122,6,0,0,34677,14075,683,381,272,302
17003106915003,2006-2010,Illinois,17,Cook County,31,691500,3,"Block Group 3, Census Tract 6915, Cook County, Illinois",667,0,650,0,0,0,0,357,22,113,17,42,0,0,0,23197,10744,323,209,179,114
17003107001001,2006-2010,Illinois,17,Cook County,31,700100,1,"Block Group 1, Census Tract 7001, Cook County, Illinois",2406,258,1633,0,0,0,515,1290,0,496,74,48,25,0,0,60083,17738,1603,1103,837,500
17003107001002,2006-2010,Illinois,17,Cook County,31,700100,2,"Block Group 2, Census Tract 7001, Cook County, Illinois",964,82,724,0,0,0,158,516,21,150,0,130,36,15,0,50778,19644,563,402,363,161
17003107002001,2006-2010,Illinois,17,Cook County,31,700200,1,"Block Group 1, Census Tract 7002, Cook County, Illinois",1304,476,129,0,0,0,663,789,29,299,9,45,11,0,0,51250,16433,1029,634,587,395
17003107002002,2006-2010,Illinois,17,Cook County,31,700200,2,"Block Group 2, Census Tract 7002, Cook County, Illinois",1603,599,146,0,0,0,802,910,91,217,67,91,13,0,0,44271,15831,932,632,504,300
17003107002003,2006-2010,Illinois,17,Cook County,31,700200,3,"Block Group 3, Census Tract 7002, Cook County, Illinois",1969,242,412,0,17,0,1298,1167,63,371,88,128,24,0,0,63728,17672,1359,930,744,429
17003107002004,2006-2010,Illinois,17,Cook County,31,700200,4,"Block Group 4, Census Tract 7002, Cook County, Illinois",1663,857,247,163,0,0,349,977,101,290,39,128,38,0,0,58875,18246,1019,765,633,254
17003107003011,2006-2010,Illinois,17,Cook County,31,700301,1,"Block Group 1, Census Tract 7003.01, Cook County, Illinois",1601,677,419,0,0,0,505,976,12,229,85,84,29,0,0,52875,24687,1042,817,664,225
17003107003012,2006-2010,Illinois,17,Cook County,31,700301,2,"Block Group 2, Census Tract 7003.01, Cook County, Illinois",1489,872,317,0,0,0,300,868,0,283,65,96,15,0,0,68750,22441,924,721,559,203
17003107003013,2006-2010,Illinois,17,Cook County,31,700301,3,"Block Group 3, Census Tract 7003.01, Cook County, Illinois",2286,996,77,0,97,0,1076,1376,97,388,102,84,17,0,0,40467,16452,1419,1012,761,407
